UserID,NavigationalStatus,RateOfTurn,Sog,PositionAccuracy,Longitude,Latitude,Cog,TrueHeading,SpecialManoeuvreIndicator,Timestamp,UTCTime 
304352000,0,0,0.1,False,-3.153418333333333,51.458,186.5,218,0,16,2023-10-02 02:06:17.156062+00:00
250005367,15,0,11.5,False,-6.006903333333333,52.794954999999995,192.4,190,0,35,2023-10-02 02:06:19.778999+00:00
235024007,5,-128,0,False,-3.0145,53.40983000000001,1.1,511,0,19,2023-10-02 02:06:22.798189+00:00
247376300,0,-3,0.5,False,-4.2400416666666665,51.326294999999995,46.7,346,0,0,2023-10-02 02:06:23.187784+00:00
235100744,5,0,0,False,-3.259666666666667,53.31933333333333,44.6,120,0,24,2023-10-02 02:06:23.539457+00:00
205133000,7,0,4.2,True,-8.030595,51.41871166666667,296.9,296,0,26,2023-10-02 02:06:23.703125+00:00
250104640,7,0,0.4,True,-6.782583333333333,51.428700000000006,64.7,71,0,25,2023-10-02 02:06:24.588886+00:00
538003324,5,0,0,False,-2.9523,53.321823333333334,46.2,62,0,25,2023-10-02 02:06:24.785384+00:00
244995000,5,0,0,False,-3.045218333333333,53.40342333333333,273.2,105,0,41,2023-10-02 02:06:26.930304+00:00
212637000,0,0,3.7,False,-6.188566666666667,53.34325333333334,265.2,266,0,25,2023-10-02 02:06:27.219486+00:00
232006684,0,0,0,False,-2.7017366666666667,51.49664166666666,176,216,0,60,2023-10-02 02:06:27.384095+00:00
246130000,5,1,0,False,-5.024013333333333,51.698395,194,269,0,26,2023-10-02 02:06:28.335734+00:00
232042056,5,0,0,False,-2.9851249999999996,51.563075000000005,43,234,0,60,2023-10-02 02:06:29.450881+00:00
246777000,0,4,6.7,True,-4.919761666666667,53.20440833333334,21.2,15,0,34,2023-10-02 02:06:34.230168+00:00
209170000,0,0,16.7,False,-5.1193333333333335,51.6965,272,271,0,32,2023-10-02 02:06:34.233172+00:00
235063854,5,0,0,False,-5.068960000000001,51.699685,79.1,286,0,11,2023-10-02 02:06:36.882540+00:00
248497000,5,0,0.1,False,-2.700998333333333,51.50972,297.4,209,0,37,2023-10-02 02:06:37.862135+00:00
235019133,0,0,0,True,-4.625538333333334,53.312446666666666,27.8,219,0,38,2023-10-02 02:06:38.193145+00:00
212637000,0,0,3.7,False,-6.1889,53.34324,264.7,267,0,37,2023-10-02 02:06:39.201660+00:00
235108458,5,0,0,False,-8.29536,51.80581333333334,114.7,247,0,40,2023-10-02 02:06:39.403448+00:00
304242000,0,18,0.4,False,-3.6736133333333334,53.299303333333334,286.5,279,0,36,2023-10-02 02:06:40.413660+00:00
245889000,0,0,2,True,-2.96339,53.347251666666665,149.2,158,0,40,2023-10-02 02:06:42.355775+00:00
250487000,0,0,1.7,False,-5.889306666666667,53.32849833333333,14.3,356,0,43,2023-10-02 02:06:42.622436+00:00
235105693,9,0,0,True,-3.2621666666666664,53.323,321.4,293,0,45,2023-10-02 02:06:44.580892+00:00
248743000,0,7,15.3,True,-5.827431666666667,51.49953333333334,2,1,0,41,2023-10-02 02:06:45.406861+00:00
235091158,5,0,0,False,-3.2601716666666665,53.31975833333333,328.3,154,0,46,2023-10-02 02:06:45.494826+00:00
245689000,0,0,13.2,False,-5.150666666666667,51.66900333333333,48,45,0,49,2023-10-02 02:06:49.334798+00:00
250004253,1,-10,0.2,False,-8.256098333333334,51.84012833333334,33.9,316,3,49,2023-10-02 02:06:49.335796+00:00
209247000,0,0,4.4,False,-6.199333333333333,53.344053333333335,89,89,0,49,2023-10-02 02:06:50.069085+00:00
258809000,0,-11,8.4,True,-5.27437,51.653760000000005,314.7,310,0,49,2023-10-02 02:06:50.131138+00:00
247319800,5,0,0,False,-2.7048116666666666,51.50720166666667,289.7,27,0,51,2023-10-02 02:06:50.423536+00:00
235095311,0,0,4.9,False,-5.12289,51.660615,285.5,294,0,51,2023-10-02 02:06:51.152860+00:00
250004424,5,0,0,True,-2.9772499999999997,53.356883333333336,35.1,327,0,49,2023-10-02 02:06:51.885486+00:00
235116077,0,0,14,True,-5.151348333333333,51.68386833333333,47.6,36,0,52,2023-10-02 02:06:52.194260+00:00
248189000,0,0,21.7,True,-5.84398,52.515231666666665,175.6,175,0,41,2023-10-02 02:06:53.043777+00:00
232004516,0,-128,0,True,-2.7609350000000004,53.330086666666666,360,511,0,52,2023-10-02 02:06:53.183890+00:00
235108809,0,0,0,False,-6.226848333333334,53.346495,348,275,0,54,2023-10-02 02:06:53.493452+00:00
235053752,0,0,0,False,-2.7196516666666666,51.49849166666667,3,316,0,60,2023-10-02 02:06:54.299750+00:00
235114458,9,0,0,True,-2.9850833333333333,51.56298666666667,20,232,0,26,2023-10-02 02:06:55.605830+00:00
538090308,5,1,0,False,-5.035166666666667,51.69818,181.7,88,0,54,2023-10-02 02:06:55.857581+00:00
212109000,5,0,0,False,-2.7527600000000003,53.33772,225.4,222,0,54,2023-10-02 02:06:56.558691+00:00
250002378,7,127,3.9,False,-7.905338333333333,51.564415000000004,253.9,259,0,56,2023-10-02 02:06:56.772257+00:00
235113112,5,0,0,False,-2.9891199999999998,51.553331666666665,213,264,0,60,2023-10-02 02:06:57.418686+00:00
232006684,0,0,0,False,-2.701761666666667,51.49664,176.3,217,0,56,2023-10-02 02:06:57.422721+00:00
371172000,0,0,0.6,True,-4.214433333333334,51.370416666666664,63,173,0,56,2023-10-02 02:06:57.632103+00:00
235012605,0,-128,0,True,-2.7056666666666667,51.50143833333333,0,511,0,57,2023-10-02 02:06:57.819310+00:00
244333000,0,-1,4.4,False,-6.011455,53.27227333333334,351.2,353,0,56,2023-10-02 02:06:58.505953+00:00
235068455,0,0,0,True,-5.051193333333333,51.70639666666667,19.5,260,0,55,2023-10-02 02:06:59.534337+00:00
538005552,0,127,3,False,-3.682506666666667,51.34939833333333,223.1,224,0,0,2023-10-02 02:06:59.929658+00:00
232002807,0,0,11.6,True,-3.563876666666667,51.376465,289.9,292,0,59,2023-10-02 02:07:01.925326+00:00
235097047,0,0,0,False,-2.478616666666667,51.7188,249,334,0,1,2023-10-02 02:07:02.120534+00:00
235036365,0,-128,0,True,-3.2625283333333335,53.323123333333335,108.2,511,0,2,2023-10-02 02:07:02.638800+00:00
235053752,0,0,0,False,-2.71963,51.49851,3,316,0,2,2023-10-02 02:07:03.897245+00:00
235008741,7,-128,1.8,False,-4.9381,51.43483333333334,164,511,0,5,2023-10-02 02:07:05.399010+00:00
538009233,5,0,0,True,-5.059553333333333,51.699675,326.6,252,0,6,2023-10-02 02:07:06.361446+00:00
265000000,15,-128,0.7,False,-8.288141666666666,51.852936666666665,279.1,511,0,32,2023-10-02 02:07:06.645877+00:00
235100734,0,-127,0,True,-3.2598433333333334,53.31965833333334,201.9,511,0,7,2023-10-02 02:07:06.706118+00:00
304352000,0,0,0,False,-3.15343,51.458015,186,218,0,60,2023-10-02 02:07:07.167694+00:00
209211000,0,0,8.3,True,-5.56949,53.01875166666667,9,6,0,5,2023-10-02 02:07:08.340520+00:00
311082000,0,0,14.9,True,-5.989506666666667,51.63619833333333,182.6,181,0,7,2023-10-02 02:07:08.722782+00:00
235109338,5,0,0,True,-3.01,53.389,192.4,279,0,8,2023-10-02 02:07:09.075258+00:00
253612000,0,0,0,True,-2.9478966666666664,53.32261666666667,14.6,152,0,9,2023-10-02 02:07:10.064211+00:00
235087487,5,0,0,False,-3.2601033333333334,53.319635,322.6,153,0,10,2023-10-02 02:07:10.164629+00:00
250104640,7,127,0.2,True,-6.782666666666667,51.428733333333334,44.5,83,0,12,2023-10-02 02:07:11.695821+00:00
250006644,0,127,8.9,True,-6.912451666666667,51.76331666666667,351.8,358,0,12,2023-10-02 02:07:13.013307+00:00
235091876,0,0,0,False,-2.9840250000000004,53.39087666666667,360,169,0,13,2023-10-02 02:07:13.523871+00:00
235057366,5,0,0,True,-2.479541666666667,51.718983333333334,0,265,0,15,2023-10-02 02:07:14.995116+00:00
250098000,5,0,7.9,False,-8.31381,51.84132666666667,68.3,64,0,14,2023-10-02 02:07:15.111219+00:00
235114458,0,0,0,False,-2.9851633333333334,51.562995,175,232,0,60,2023-10-02 02:07:15.414313+00:00
246827000,0,21,3.3,False,-4.860931666666667,53.265035,13,20,0,15,2023-10-02 02:07:17.005776+00:00
244066000,0,-13,7.1,False,-4.543665,51.43714833333333,289.9,286,0,13,2023-10-02 02:07:17.017745+00:00
304352000,0,0,0.1,False,-3.153435,51.45802666666667,186.5,218,0,16,2023-10-02 02:07:17.114766+00:00
209211000,0,0,8.3,True,-5.569406666666667,53.01913166666667,7.9,7,0,15,2023-10-02 02:07:18.324051+00:00
209952000,0,0,19.8,False,-4.915591666666667,53.32939,265.7,271,0,20,2023-10-02 02:07:20.627109+00:00
636020439,5,0,0,False,-2.9781416666666667,51.558215000000004,54,54,0,60,2023-10-02 02:07:20.954666+00:00
235078115,5,0,0,False,-4.957355000000001,51.698883333333335,312.9,141,0,23,2023-10-02 02:07:22.865680+00:00
232002807,0,0,11.6,True,-3.5654833333333333,51.376825000000004,290,293,0,19,2023-10-02 02:07:23.201279+00:00
247376300,0,-5,0.5,False,-4.239883333333333,51.32638,49.8,345,0,1,2023-10-02 02:07:24.431509+00:00
235104618,0,0,0,False,-4.951268333333333,51.69627166666667,218.7,192,0,26,2023-10-02 02:07:25.858494+00:00
219274000,0,-8,1.5,False,-5.127153333333334,51.341413333333335,137.9,163,0,24,2023-10-02 02:07:26.554712+00:00
232006684,0,0,0,False,-2.7017416666666665,51.49662166666667,176,215,0,60,2023-10-02 02:07:27.395839+00:00
248189000,0,2,21.7,True,-5.843538333333333,52.51162333333333,175.7,175,0,18,2023-10-02 02:07:29.474761+00:00
235095311,0,127,6.7,False,-5.124646666666666,51.66089833333333,283.6,291,0,31,2023-10-02 02:07:30.420891+00:00
538010670,5,0,0,False,-2.722945,51.495235,234.4,158,0,23,2023-10-02 02:07:31.926145+00:00
245889000,0,0,1.9,True,-2.9630516666666664,53.34684166666667,157.5,159,0,31,2023-10-02 02:07:32.205699+00:00
209170000,0,0,16.6,False,-5.126833333333334,51.69666666666667,270,268,0,32,2023-10-02 02:07:34.402775+00:00
311000451,5,0,0,True,-5.0423,51.69793833333333,30.6,86,0,31,2023-10-02 02:07:34.557869+00:00
238295000,5,0,0,True,-4.9960949999999995,51.699396666666665,99,99,0,34,2023-10-02 02:07:35.817482+00:00
224655000,5,0,0,False,-8.328713333333333,51.834246666666665,229,322,0,36,2023-10-02 02:07:36.174429+00:00
235063849,5,0,0.1,False,-4.968375,51.69836166666666,16,283,0,37,2023-10-02 02:07:36.628049+00:00
235109337,5,0,0,True,-3.0081583333333333,53.385215,181.6,253,0,36,2023-10-02 02:07:37.290422+00:00
235019133,0,0,0,True,-4.6255283333333335,53.31245333333333,8.7,218,0,38,2023-10-02 02:07:38.181346+00:00
235082698,5,0,0,True,-3.00775,53.395765,207.6,156,0,38,2023-10-02 02:07:38.282124+00:00
244790314,5,0,0,True,-3.028096666666667,53.40272166666667,72.1,295,0,40,2023-10-02 02:07:39.847002+00:00
235053142,0,0,0,False,-4.62702,53.31147833333333,271.7,215,0,41,2023-10-02 02:07:41.011492+00:00
250005367,15,0,11.5,False,-6.008006666666666,52.79069666666667,188.9,188,0,57,2023-10-02 02:07:41.751700+00:00
245889000,0,0,1.9,True,-2.9630016666666665,53.34676833333333,158.3,158,0,40,2023-10-02 02:07:42.411917+00:00
250487000,0,0,0.6,False,-5.889106666666667,53.328738333333334,50.2,354,0,43,2023-10-02 02:07:42.625711+00:00
229325000,5,-10,0,False,-2.861123333333333,53.28622666666667,360,272,0,43,2023-10-02 02:07:43.599103+00:00
246777000,0,7,6.7,True,-4.91846,53.20644166666667,20.7,15,0,43,2023-10-02 02:07:44.386068+00:00
235105693,9,0,0,True,-3.2623333333333333,53.323,321.4,293,0,45,2023-10-02 02:07:44.587507+00:00
232002622,5,0,0,True,-3.9128333333333334,51.61768666666667,316.3,249,0,44,2023-10-02 02:07:45.785210+00:00
235084022,5,0,0,True,-5.023653333333333,51.69739666666667,266,271,0,45,2023-10-02 02:07:47.196071+00:00
235000032,5,0,0,True,-5.068861666666667,51.69954,43.1,282,0,45,2023-10-02 02:07:48.651978+00:00
245689000,0,0,12.9,False,-5.1465000000000005,51.6715,44,41,0,49,2023-10-02 02:07:49.384853+00:00
258809000,0,-3,8.2,True,-5.277111666666667,51.65530666666667,311.7,310,0,49,2023-10-02 02:07:50.126902+00:00
232003503,5,-128,0,False,-2.7191433333333332,51.498223333333335,75.1,511,0,52,2023-10-02 02:07:52.233147+00:00
235116077,0,-127,15.5,True,-5.14621,51.686555,52.6,39,0,53,2023-10-02 02:07:52.503653+00:00
248743000,0,-2,15.3,True,-5.827188333333334,51.504125,1.9,1,0,47,2023-10-02 02:07:52.886281+00:00
235066353,5,0,0,False,-5.042551666666666,51.71230833333333,212.3,184,0,54,2023-10-02 02:07:53.531075+00:00
235108809,0,0,0,False,-6.226813333333333,53.3465,348,275,0,54,2023-10-02 02:07:53.589385+00:00
235053752,0,0,0,False,-2.719626666666667,51.4985,3,316,0,60,2023-10-02 02:07:54.244669+00:00
220520000,5,0,0,False,-4.629096666666666,53.31217,308.6,37,2,52,2023-10-02 02:07:54.338143+00:00
246777000,0,8,6.7,True,-4.918278333333333,53.20673166666666,20.5,15,0,54,2023-10-02 02:07:54.460911+00:00
235066014,5,0,0,False,-4.95769,51.69916,240,143,0,57,2023-10-02 02:07:56.717412+00:00
232006684,0,0,0,False,-2.7017450000000003,51.49660666666667,176.3,216,0,56,2023-10-02 02:07:57.469539+00:00
250002378,7,0,4.1,False,-7.907113333333333,51.56417666666667,262.3,264,0,57,2023-10-02 02:07:57.741087+00:00
235012605,0,-128,0,True,-2.7056683333333336,51.501468333333335,0,511,0,57,2023-10-02 02:07:57.775895+00:00
235068455,0,0,0,True,-5.051196666666667,51.706403333333334,19.5,260,0,55,2023-10-02 02:07:59.526498+00:00
232004516,0,-128,0,True,-2.760921666666667,53.330103333333334,360,511,0,1,2023-10-02 02:08:01.585264+00:00
235036365,0,-128,0,True,-3.262506666666667,53.32311333333334,110.7,511,0,2,2023-10-02 02:08:03.282960+00:00
636019313,5,0,0,False,-2.7173133333333337,51.497015000000005,182.3,312,0,4,2023-10-02 02:08:03.431171+00:00
235053752,0,0,0,False,-2.719641666666667,51.49850166666667,3,317,0,2,2023-10-02 02:08:04.192256+00:00
235008741,7,-128,1,False,-4.9378166666666665,51.43468333333333,145.9,511,0,5,2023-10-02 02:08:05.502076+00:00
355139000,0,-5,2,False,-3.6094983333333333,51.33465,340,340,0,60,2023-10-02 02:08:05.656900+00:00
235100734,0,0,0,True,-3.259873333333333,53.31964,202.7,511,0,7,2023-10-02 02:08:06.803990+00:00
235100575,5,0,0,False,-3.2597,53.319155,339.7,151,0,7,2023-10-02 02:08:06.829130+00:00
371172000,0,0,0.6,True,-4.214133333333334,51.3705,63,172,0,5,2023-10-02 02:08:06.903706+00:00
311016600,5,0,0,False,-2.704188333333333,51.50622,20.5,25,0,7,2023-10-02 02:08:07.032795+00:00
304352000,0,0,0,False,-3.153418333333333,51.458045,186,218,0,60,2023-10-02 02:08:07.180769+00:00
356182000,5,0,0,False,-8.331985,51.8757,93.8,324,0,8,2023-10-02 02:08:08.313348+00:00
244333000,0,-4,4.4,False,-6.011873333333333,53.27372166666667,349.4,352,0,7,2023-10-02 02:08:08.748728+00:00
244750645,5,0,0,True,-8.326583333333334,51.832483333333336,38.7,322,0,6,2023-10-02 02:08:08.847723+00:00
253612000,0,0,0,True,-2.947888333333333,53.32262,4.7,153,0,9,2023-10-02 02:08:10.264741+00:00
235097047,0,0,0,False,-2.478616666666667,51.7188,249,336,0,10,2023-10-02 02:08:11.024339+00:00
372633000,5,0,0,True,-2.7084816666666667,51.50638,239.3,209,0,11,2023-10-02 02:08:11.509614+00:00
235007796,15,-128,0,True,-4.627916666666667,53.310645,0,511,0,11,2023-10-02 02:08:11.713732+00:00
250104640,7,-127,1.3,True,-6.78225,51.428583333333336,109.9,84,0,12,2023-10-02 02:08:11.750261+00:00
265000000,15,-128,0.7,False,-8.288141666666666,51.852936666666665,279.1,511,0,32,2023-10-02 02:08:12.622097+00:00
245689000,0,0,12.8,False,-5.144833333333334,51.6725,45,39,0,13,2023-10-02 02:08:12.663905+00:00
250006644,0,0,8.8,True,-6.912888333333333,51.76569,353.5,358,0,11,2023-10-02 02:08:12.982853+00:00
235091876,0,0,0,False,-2.9840266666666664,53.39087666666667,360,170,0,13,2023-10-02 02:08:13.823604+00:00
311082000,0,0,14.9,True,-5.989753333333334,51.631658333333334,181.8,181,0,13,2023-10-02 02:08:14.284904+00:00
250098000,5,0,8,False,-8.310708333333332,51.84239,54.5,54,0,14,2023-10-02 02:08:15.098948+00:00
235024007,5,-128,0,False,-3.0145,53.40983000000001,26.1,511,0,11,2023-10-02 02:08:15.286489+00:00
235114458,9,0,0,True,-2.9851650000000003,51.56299666666666,24,231,0,1,2023-10-02 02:08:15.386783+00:00
235114458,0,0,0,False,-2.9851633333333334,51.562995,24,231,0,60,2023-10-02 02:08:15.443216+00:00
355139000,0,-5,2.1,False,-3.60955,51.334716666666665,339,359,0,14,2023-10-02 02:08:16.057107+00:00
304352000,0,0,0.1,False,-3.15338,51.45805,186.5,218,0,16,2023-10-02 02:08:17.550519+00:00
209211000,0,0,8.3,True,-5.568796666666667,53.02140333333333,8.3,6,0,15,2023-10-02 02:08:18.358641+00:00
244176000,5,0,0,False,-2.9796366666666665,51.557334999999995,317,234,0,60,2023-10-02 02:08:18.813490+00:00
246259000,0,0,10.8,True,-4.872985,53.41215166666667,211.8,216,0,18,2023-10-02 02:08:19.015391+00:00
219019002,5,0,0,True,-3.1687133333333337,51.235038333333335,128.6,349,0,17,2023-10-02 02:08:19.518436+00:00
232003278,5,0,0.1,False,-2.6999166666666667,51.51115,324,206,0,23,2023-10-02 02:08:24.453460+00:00
235104618,0,0,0,False,-4.951271666666667,51.696236666666664,219.3,194,0,26,2023-10-02 02:08:25.763362+00:00
246827000,0,-22,3.2,False,-4.860306666666667,53.26598666666666,30.7,18,0,24,2023-10-02 02:08:26.458917+00:00
219274000,0,5,1.4,False,-5.1267966666666664,51.341069999999995,155.5,163,0,23,2023-10-02 02:08:26.495215+00:00
212637000,0,0,3.7,False,-6.19195,53.34316666666667,268.9,270,0,25,2023-10-02 02:08:27.263850+00:00
232006684,0,0,0,False,-2.701783333333333,51.496629999999996,176,217,0,60,2023-10-02 02:08:27.365452+00:00
247376300,0,-5,0.5,True,-4.23966,51.326455,53.2,345,0,9,2023-10-02 02:08:33.248259+00:00
209170000,0,-127,16.6,False,-5.134166666666667,51.69616666666666,256,254,0,32,2023-10-02 02:08:34.221761+00:00
248189000,0,-5,21.7,True,-5.842811666666666,52.50526833333333,175.8,175,0,23,2023-10-02 02:08:34.918450+00:00
259547000,5,0,0,False,-2.7090616666666665,51.505588333333336,22.1,206,0,36,2023-10-02 02:08:36.228180+00:00
235019133,0,0,0,True,-4.625514999999999,53.312443333333334,39,218,0,38,2023-10-02 02:08:38.187068+00:00
235095311,0,0,8,False,-5.128378333333333,51.661678333333334,290.5,297,0,40,2023-10-02 02:08:40.093160+00:00
235053142,0,0,0,False,-4.627023333333333,53.31145333333333,271.7,215,0,41,2023-10-02 02:08:41.080237+00:00
250005367,15,0,11.2,False,-6.008825,52.78756333333333,188.5,187,0,57,2023-10-02 02:08:41.779763+00:00
245889000,0,0,1.8,True,-2.9626333333333337,53.34629833333334,150.3,156,0,40,2023-10-02 02:08:42.425516+00:00
232011021,5,0,0,False,-2.7201566666666666,51.49877333333333,81.3,313,0,40,2023-10-02 02:08:42.672380+00:00
246706000,5,0,0,True,-2.89906,53.29341,201.8,136,0,42,2023-10-02 02:08:42.754449+00:00
250487000,0,127,0.3,False,-5.888955,53.328761666666665,133.7,3,0,43,2023-10-02 02:08:43.284424+00:00
232046313,5,0,0,True,-2.70708,51.50223166666667,7.2,342,0,58,2023-10-02 02:08:43.491975+00:00
246777000,0,-8,6.6,True,-4.917383333333333,53.20818,20.2,15,0,44,2023-10-02 02:08:44.451320+00:00
209170000,0,-127,16.6,False,-5.135666666666666,51.69583333333333,254,251,0,44,2023-10-02 02:08:45.665133+00:00
369134000,5,0,0,True,-2.7059183333333334,51.50390166666667,0,205,0,43,2023-10-02 02:08:45.768195+00:00
244066000,0,-14,7.2,False,-4.548171666666667,51.43806,288.9,286,0,43,2023-10-02 02:08:45.795347+00:00
245689000,0,0,12.7,False,-5.142666666666667,51.674170000000004,38,36,0,49,2023-10-02 02:08:49.302452+00:00
246447000,5,-3,0,False,-2.9797916666666664,51.56072666666667,87.2,46,0,49,2023-10-02 02:08:49.902095+00:00
538005552,0,127,2.7,False,-3.6844233333333336,51.348515,241.5,244,0,50,2023-10-02 02:08:50.006334+00:00
258809000,0,-9,8.1,True,-5.279858333333333,51.65677,307.9,311,0,49,2023-10-02 02:08:50.137788+00:00
308688000,0,0,15.3,False,-4.3717500000000005,51.24040333333333,230.8,230,0,48,2023-10-02 02:08:50.315365+00:00
209952000,0,0,19.7,True,-4.929001666666666,53.328696666666666,265.3,271,0,50,2023-10-02 02:08:51.015041+00:00
235116077,0,127,13.6,True,-5.141253333333333,51.68935833333333,49.9,40,0,53,2023-10-02 02:08:52.483582+00:00
235063728,1,0,0,False,-5.068833333333333,51.69973,38,275,0,54,2023-10-02 02:08:53.501370+00:00
235105693,9,0,0,True,-3.2623333333333333,53.323,321.4,293,0,54,2023-10-02 02:08:53.629557+00:00
235108809,0,0,0,False,-6.226886666666667,53.34649,348,275,0,54,2023-10-02 02:08:53.674080+00:00
205133000,7,0,4.3,True,-8.034946666666666,51.41994833333333,290.5,296,0,57,2023-10-02 02:08:54.181627+00:00
235053752,0,0,0,False,-2.7196700000000003,51.49852,3,316,0,60,2023-10-02 02:08:54.234475+00:00
235100734,0,-127,0,True,-3.259865,53.31964833333333,197,511,0,55,2023-10-02 02:08:55.596341+00:00
232006684,0,0,0,False,-2.7017716666666667,51.49661166666667,176.3,216,0,56,2023-10-02 02:08:57.413452+00:00
250002378,7,0,4,False,-7.908881666666667,51.564075,264.9,264,0,57,2023-10-02 02:08:57.696153+00:00
235012605,0,-128,0,True,-2.7056466666666665,51.50147666666667,0,511,0,57,2023-10-02 02:08:57.811787+00:00
314455000,5,0,0,True,-8.330433333333334,51.83553,31.2,145,0,58,2023-10-02 02:09:00.169441+00:00
212109000,5,0,0,False,-2.7527633333333332,53.337736666666665,225.4,222,0,58,2023-10-02 02:09:01.023088+00:00
232004516,0,-128,0,True,-2.7609616666666668,53.33007666666666,360,511,0,1,2023-10-02 02:09:01.439623+00:00
538006344,5,0,0,True,-8.261133333333333,51.83444,29.1,207,0,59,2023-10-02 02:09:01.783653+00:00
2339002,1,-128,0,False,-3.2655000000000003,51.38783,0,2,0,11,2023-10-02 02:09:02.496661+00:00
245097000,5,0,0,True,-2.7004366666666666,51.51259666666667,11.6,207,0,3,2023-10-02 02:09:02.847347+00:00
311000996,5,0,0.1,False,-2.9843333333333333,51.555375000000005,26.9,55,0,53,2023-10-02 02:09:03.205580+00:00
538005074,5,0,0,False,-2.9874799999999997,51.55658666666667,15,54,0,60,2023-10-02 02:09:03.255594+00:00
235053752,0,0,0,False,-2.7197,51.498511666666666,3,316,0,2,2023-10-02 02:09:04.126088+00:00
304242000,0,34,4.3,False,-3.6761883333333336,53.29994,316.2,355,0,3,2023-10-02 02:09:06.409825+00:00
230623000,5,-1,0,False,-2.71598,51.49607,313.4,313,0,7,2023-10-02 02:09:06.753389+00:00
235100734,0,-127,0.1,True,-3.2598616666666667,53.31964833333333,203,511,0,7,2023-10-02 02:09:06.800531+00:00
235067991,1,0,0.1,False,-4.9683166666666665,51.69849166666667,1.2,282,0,23,2023-10-02 02:09:07.178581+00:00
304352000,0,0,0,False,-3.1534383333333333,51.45804666666667,186,218,0,60,2023-10-02 02:09:07.315919+00:00
244333000,0,7,4.4,False,-6.0122800000000005,53.27493833333333,347.5,351,0,7,2023-10-02 02:09:08.768098+00:00
232033047,5,-12,0,False,-3.259481666666667,53.31916666666667,331.8,331,0,8,2023-10-02 02:09:09.766912+00:00
235068455,0,0,0,True,-5.05119,51.70639666666667,29.8,260,0,6,2023-10-02 02:09:10.220097+00:00
253612000,0,0,0,True,-2.947888333333333,53.32261666666667,200.3,153,0,9,2023-10-02 02:09:10.237053+00:00
235068112,1,0,0,False,-4.968356666666667,51.69827333333333,13.8,283,0,11,2023-10-02 02:09:10.500655+00:00
235097047,0,0,0,False,-2.478616666666667,51.7188,249,336,0,10,2023-10-02 02:09:11.041002+00:00
250006644,0,127,8.6,True,-6.913304999999999,51.768116666666664,355.1,358,0,12,2023-10-02 02:09:12.990989+00:00
235091876,0,0,0,False,-2.9840266666666664,53.39087666666667,360,170,0,13,2023-10-02 02:09:13.834064+00:00
235040596,5,0,0,True,-2.7066683333333335,51.501306666666665,20.5,345,0,13,2023-10-02 02:09:14.210322+00:00
311082000,0,0,14.9,True,-5.98998,51.627523333333336,182,181,0,13,2023-10-02 02:09:14.316977+00:00
250098000,5,0,7.8,False,-8.307583333333334,51.84339833333333,67.1,65,0,14,2023-10-02 02:09:15.176749+00:00
235114458,9,0,0,True,-2.9850849999999998,51.56298666666667,90,232,0,59,2023-10-02 02:09:15.367812+00:00
235114458,0,0,0,False,-2.9850833333333333,51.562985000000005,90,232,0,60,2023-10-02 02:09:15.476525+00:00
538003324,5,0,0,False,-2.9522866666666667,53.32186,46.2,62,0,17,2023-10-02 02:09:16.705685+00:00
304352000,0,0,0,False,-3.1534216666666666,51.458045,186.5,218,0,16,2023-10-02 02:09:17.487693+00:00
215188000,5,7,0,True,-2.7151133333333335,51.49422166666667,360,48,0,17,2023-10-02 02:09:18.130772+00:00
209211000,0,0,8.4,True,-5.56827,53.023693333333334,8.8,6,0,15,2023-10-02 02:09:18.482979+00:00
265000000,15,-128,0.7,False,-8.288141666666666,51.852936666666665,279.1,511,0,32,2023-10-02 02:09:18.693283+00:00
244333000,0,6,4.4,False,-6.01235,53.27512166666667,347.3,352,0,16,2023-10-02 02:09:18.725950+00:00
235095311,0,-127,8,False,-5.130673333333333,51.662295,297.8,301,0,21,2023-10-02 02:09:21.002861+00:00
250104640,7,-127,1.7,True,-6.7815666666666665,51.428466666666665,105.5,87,0,22,2023-10-02 02:09:21.963387+00:00
250006644,0,0,8.6,True,-6.913366666666667,51.76847166666666,354.8,358,0,21,2023-10-02 02:09:22.308887+00:00
235036365,0,-128,0,True,-3.2625116666666667,53.323098333333334,0,511,0,22,2023-10-02 02:09:22.894917+00:00
235100744,5,0,0,False,-3.2598333333333334,53.31933333333333,44.6,120,0,23,2023-10-02 02:09:22.905992+00:00
235108809,0,0,0,False,-6.226901666666667,53.34647666666667,348,274,0,23,2023-10-02 02:09:23.286717+00:00
246697000,0,0,12.7,True,-5.4885600000000005,53.41452666666667,188.8,191,0,20,2023-10-02 02:09:23.286717+00:00
244995000,5,0,0,False,-3.0452533333333336,53.40346,273.2,105,0,38,2023-10-02 02:09:24.372501+00:00
235008741,7,-128,0.7,False,-4.93745,51.434533333333334,133.6,511,0,25,2023-10-02 02:09:25.363052+00:00
235104618,0,0,0,False,-4.951288333333333,51.69623833333333,197.7,193,0,26,2023-10-02 02:09:25.774977+00:00
355139000,0,-5,1.9,False,-3.609933333333333,51.33531666666667,338,357,0,22,2023-10-02 02:09:26.092754+00:00
219274000,0,5,1.5,False,-5.126393333333334,51.340741666666666,143.7,163,0,24,2023-10-02 02:09:26.487842+00:00
246827000,0,-14,3.1,False,-4.859775,53.266803333333336,22.3,15,0,25,2023-10-02 02:09:26.695903+00:00
212637000,0,0,3.8,False,-6.193765,53.34316666666667,269.4,271,0,25,2023-10-02 02:09:27.222073+00:00
