992501102,DAUNT,,24,TRUE,FALSE,FALSE,-8.291103333,51.72595,2,2,2,2,2023-10-12 05:43:05.754239+00:00
992351135,BAR PLADDY,,22,FALSE,FALSE,FALSE,-5.507721667,54.32187333,2,2,2,2,2023-10-12 05:43:08.135720+00:00
992351231,MID CHANNEL ROCK,,23,TRUE,FALSE,FALSE,-5.168993333,51.66983167,2,2,2,2,2023-10-12 05:43:12.548324+00:00
992351040,BOW ROCK,,24,TRUE,FALSE,FALSE,-5.765715,57.27957167,1,1,1,1,2023-10-12 05:43:16.296953+00:00
992351093,LADY ROCK LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.617283333,56.44856667,1,1,1,1,2023-10-12 05:43:17.047250+00:00
992501127,MIZEN HEAD LIGHTHOUS,E,5,TRUE,FALSE,FALSE,-9.819516667,51.45013333,3,3,3,3,2023-10-12 05:43:30.530942+00:00
992501107,OLD HEAD KINSALE LIG,HTHOUSE,5,TRUE,FALSE,FALSE,-8.533533333,51.60466667,3,3,3,3,2023-10-12 05:43:34.395160+00:00
992501119,LOO,,25,FALSE,FALSE,FALSE,-9.390833333,51.47387,2,2,2,2,2023-10-12 05:43:36.623028+00:00
992501022,MOULDITCH,,24,TRUE,FALSE,FALSE,-6.019825,53.14078167,2,2,2,2,2023-10-12 05:43:40.165117+00:00
992356011,RIGG BANK VIRTUAL   ,,24,TRUE,FALSE,TRUE,-5.451666667,54.64383333,0,0,0,0,2023-10-12 05:43:53.670455+00:00
992501020,EAST KISH BUOY,,24,FALSE,FALSE,FALSE,-5.892901667,53.23954333,2,2,2,2,2023-10-12 05:43:55.192991+00:00
992501124,CROOKHAVEN LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.70455,51.47655,3,3,3,3,2023-10-12 05:43:56.870387+00:00
992501104,BULMAN,,22,TRUE,FALSE,FALSE,-8.49474,51.6697,2,2,2,2,2023-10-12 05:44:05.735481+00:00
992501123,FASTNET LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.602966667,51.3893,3,3,3,3,2023-10-12 05:44:06.587967+00:00
992501098,POWER,,22,FALSE,FALSE,FALSE,-8.111228333,51.76013333,2,2,2,2,2023-10-12 05:44:07.575393+00:00
992501032,HORSESHOE,,24,TRUE,FALSE,FALSE,-5.973248333,52.94765333,2,2,2,2,2023-10-12 05:44:11.471616+00:00
992501024,EAST CODLING,,24,FALSE,FALSE,FALSE,-5.767601667,53.14341667,2,2,2,2,2023-10-12 05:44:25.081538+00:00
992501302,ARKLOW TURBINE 7,,3,TRUE,FALSE,FALSE,-5.942933333,52.8078,3,3,3,3,2023-10-12 05:44:34.136262+00:00
992501100,CORK,,29,FALSE,FALSE,FALSE,-8.259413333,51.71620333,2,2,2,2,2023-10-12 05:45:05.730104+00:00
992501093,BALLYCOTTON LIGHTHOU,SE,6,TRUE,FALSE,FALSE,-7.98615,51.82536667,3,3,3,3,2023-10-12 05:45:06.160460+00:00
992501303,ARKLOW TURBINE 1,,3,TRUE,FALSE,FALSE,-5.951683333,52.77455,3,3,3,3,2023-10-12 05:45:08.019889+00:00
992351008,STRANGFORD,,29,TRUE,FALSE,FALSE,-5.477965,54.31098167,2,2,2,2,2023-10-12 05:45:08.169863+00:00
992501246,ROCKABILL LIGHTHOUSE,,6,TRUE,FALSE,FALSE,-6.00495,53.59685,3,3,3,3,2023-10-12 05:45:09.215880+00:00
992501181,ACHILLBEG LIGHTHOUSE,,6,TRUE,FALSE,FALSE,-9.947248333,53.85848333,3,3,3,3,2023-10-12 05:45:09.531637+00:00
992501028,CODLING,,21,FALSE,FALSE,FALSE,-5.679268333,53.05111333,2,2,2,2,2023-10-12 05:45:10.264635+00:00
992501179,INISHGORT LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.670983333,53.82656667,3,3,3,3,2023-10-12 05:45:16.199270+00:00
992351446,EOLOS FLS2000 E16 FL,OATING BUOY,30,TRUE,TRUE,FALSE,-5.625421667,57.398015,2,2,2,2,2023-10-12 05:45:21.824358+00:00
992501017,KISH LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.925866667,53.31083333,5,5,5,5,2023-10-12 05:45:25.139646+00:00
992501099,ROCHES POINT LH,,6,TRUE,FALSE,FALSE,-8.254783333,51.7931,3,3,3,3,2023-10-12 05:45:36.172026+00:00
